4.307197682500000235e-01 3.346410358483708613e-03 1.682523303394740542e-03 9.999929853019200454e-01
4.582253883099999814e-01 1.892547204378372365e-03 2.459183128623904785e-02 9.996957837757786125e-01
9.886223854800000321e-01 2.174638428758036458e-03 4.172009871361435224e-03 9.999889325794247830e-01
8.544506446899999830e-01 9.839027927842013480e-03 -1.746254108669816410e-02 9.997991064149990281e-01
1.490442549400000094e-01 3.278678651859003729e-02 1.938239895566981966e-02 9.992744113808318396e-01
1.377964449900000110e+00 -1.567871166530257227e-03 -2.581464416707722259e-04 9.999987375694130431e-01
9.072891066399999538e-01 4.279426131242987201e-03 3.454570060376931876e-03 9.999848761144766174e-01
2.657312417700000040e+00 2.888377390815753589e-03 1.917270195970115568e-03 9.999939906574658588e-01
1.405973689899999990e-01 3.775805535241263337e-03 -1.302630568681468169e-02 9.999080250966654315e-01
6.272875192800000388e-01 -6.394169734653480305e-03 -1.450159061758920370e-03 9.999785055850450854e-01
2.833252641400000105e+00 -1.701334467433723331e-03 -2.325025605272609472e-03 9.999958498498704440e-01
1.102736678999999970e-01 2.637963883989367930e-03 7.740804354041723456e-03 9.999665599881324418e-01
9.810196731900000522e-02 7.303985418283265047e-04 1.403946234190184793e-02 9.999011751243821466e-01
1.830089447000000091e-01 1.043794736865969429e-02 -1.723197418235587058e-02 9.997970335625665506e-01
2.274624689599999972e+00 1.820287899408003446e-03 7.103111056491376958e-04 9.999980910032261194e-01
3.985513739100000202e-02 1.118710707700144164e-02 -1.822713223181996953e-02 9.997712839874185464e-01
2.118160400799999898e+00 -2.370216723728275736e-03 6.707681329919467673e-03 9.999746942217381251e-01
2.095736556199999934e-01 1.395208733789162978e-02 -1.771088841171749792e-02 9.997457995363540073e-01
1.252964440300000093e-01 1.360218248751893406e-02 1.992173475882388564e-02 9.997090102203617379e-01
3.519712143100000024e-01 1.625454321448175504e-02 1.658233392106878926e-03 9.998665111338141953e-01
2.230131383900000111e-02 -5.605581573225640324e-02 -1.628810309784383889e-02 9.982947677014366583e-01
1.421176630700000110e-01 -1.461229898288484742e-02 -3.230781287967205047e-03 9.998880151150449924e-01
6.432106199400000612e-02 -5.844492812233943908e-03 1.819963085580264626e-03 9.999812646435606300e-01
8.342237527000000152e-02 -1.778834443645167102e-02 1.369739049409789654e-03 9.998408366420861171e-01
4.252019540799999997e-01 3.345421796831242380e-03 3.296986720791504567e-05 9.999944035173343737e-01
5.154158218800000135e-01 2.581050967933203738e-02 2.762776832126923737e-02 9.992850063959127782e-01
1.448340102199999979e+00 -1.265831393111322908e-02 1.779552280424258033e-03 9.999182968033452079e-01
1.666594371700000077e-01 5.482354907232925116e-03 -3.529060205715265665e-03 9.999787445334704650e-01
1.424998742599999958e-02 1.757823848719236234e-02 -3.017192500178300651e-02 9.993901442746843111e-01
3.020302683300000179e-01 2.327743517940260732e-03 7.846801688566185443e-03 9.999665040956997597e-01
4.623854263700000189e-02 1.144926723373721963e-02 -3.896570328562402180e-02 9.991749537729951447e-01
5.956220383799999685e-02 8.110879249315866221e-03 1.175911538139020121e-02 9.998979632158724318e-01
1.503487314499999949e-01 -2.814342251433999114e-03 7.154318116692110624e-03 9.999704471683036333e-01
7.893611717399999783e-01 -2.996943096335255487e-03 2.283136114974105603e-03 9.999929027855937180e-01
1.433754932300000062e+00 -3.944166717768812953e-03 -1.883181759118683976e-03 9.999904485420670897e-01
4.611613796799999831e-01 5.155443898850289343e-04 5.549146545053833257e-03 9.999844704727186562e-01
1.854893764800000060e-03 6.235219254380255371e-01 3.319604536847347576e-01 7.078295456446292988e-01
6.489284979699999623e-01 -2.860513173430071637e-02 1.204651631242724744e-02 9.995181978749549945e-01
3.823814315000000075e-02 -3.129289685757846023e-02 6.703363492218934738e-02 9.972598690388476683e-01
4.024256865899999980e-02 1.329010961935331823e-02 1.367186016969533860e-02 9.998182100891170876e-01
1.086088512900000060e-02 -6.059342748530379547e-02 6.391448732779837771e-02 9.961141374637788592e-01
1.795561644099999965e-01 -5.985623787682189251e-03 1.351391554817454009e-02 9.998907672313156469e-01
2.023186780800000084e-02 -3.797498863221401323e-03 4.394957425750283669e-02 9.990265331436237739e-01
7.179643177700000267e-01 2.386890593997702606e-03 2.529055209474558464e-03 9.999939532982385915e-01
9.153463331700000261e-01 -1.829756388134259198e-03 -6.053677613324709959e-03 9.999800022895027896e-01
1.719876468100000055e+00 -3.582272470338530336e-03 -5.555325869486742868e-03 9.999781526005616650e-01
6.144237131099999916e-01 -2.151128012449123473e-04 -1.355368505647729224e-03 9.999990583509048570e-01
1.554270988200000092e+00 -1.543271932934101422e-04 1.662167878616923776e-03 9.999986066895597547e-01
1.062796125700000038e+00 -1.307752331555296263e-04 -1.106629875857315093e-03 9.999993791338855909e-01
3.375742792400000108e-02 2.712120771875488334e-02 8.803157775521529282e-02 9.957484026649520148e-01
